Date,Open,High,Low,Close,Adj Close,Volume
2005-11-04,0.708060,0.718910,0.707110,0.714080,0.714080,0
2005-11-07,0.714690,0.716330,0.711690,0.714340,0.714340,0
2005-11-08,0.714230,0.717050,0.711490,0.715720,0.715720,0
2005-11-09,0.715920,0.718340,0.713110,0.715670,0.715670,0
2005-11-10,0.715560,0.719370,0.714690,0.719110,0.719110,0
2005-11-11,0.719270,0.719480,0.716130,0.716690,0.716690,0
2005-11-14,0.715970,0.717260,0.712350,0.716080,0.716080,0
2005-11-15,0.716180,0.717880,0.714540,0.714590,0.714590,0
2005-11-16,0.714490,0.718910,0.714130,0.717410,0.717410,0
2005-11-17,0.717570,0.720150,0.716020,0.716230,0.716230,0
2005-11-18,0.716330,0.720770,0.713320,0.714590,0.714590,0
2005-11-21,0.714290,0.721450,0.710630,0.720620,0.720620,0
2005-11-22,0.720150,0.724480,0.719370,0.720770,0.720770,0
2005-11-23,0.720670,0.724170,0.719110,0.722540,0.722540,0
2005-11-24,0.722540,0.725060,0.720820,0.724270,0.724270,0
2005-11-25,0.724430,0.730570,0.723430,0.729450,0.729450,0
2005-11-28,0.730570,0.731850,0.720560,0.722910,0.722910,0
2005-11-29,0.722490,0.728230,0.721030,0.726690,0.726690,0
2005-11-30,0.726480,0.729550,0.725220,0.726370,0.726370,0
2005-12-01,0.726220,0.732440,0.726220,0.730940,0.730940,0
2005-12-02,0.730830,0.736320,0.730350,0.735400,0.735400,0
2005-12-05,0.735020,0.736270,0.730990,0.733030,0.733030,0
2005-12-06,0.732920,0.736000,0.732120,0.732280,0.732280,0
2005-12-07,0.732390,0.737630,0.732280,0.736000,0.736000,0
2005-12-08,0.736050,0.736490,0.728170,0.730140,0.730140,0
2005-12-09,0.729930,0.732330,0.728700,0.731850,0.731850,0
2005-12-12,0.732230,0.732550,0.724380,0.726740,0.726740,0
2005-12-13,0.726850,0.728390,0.725430,0.727960,0.727960,0
2005-12-14,0.727910,0.727910,0.719890,0.725270,0.725270,0
2005-12-15,0.725060,0.725220,0.718030,0.721240,0.721240,0
2005-12-16,0.721500,0.723070,0.716490,0.717510,0.717510,0
2005-12-19,0.715870,0.718800,0.711690,0.711690,0.711690,0
2005-12-20,0.711740,0.719420,0.711640,0.717880,0.717880,0
2005-12-21,0.717880,0.725160,0.717150,0.724320,0.724320,0
2005-12-22,0.724380,0.725480,0.719940,0.721500,0.721500,0
2005-12-23,0.721500,0.723850,0.720770,0.723640,0.723640,0
2005-12-26,0.721550,0.723900,0.719990,0.723430,0.723430,0
2005-12-27,0.723070,0.723800,0.717930,0.718290,0.718290,0
2005-12-28,0.718240,0.726220,0.715870,0.724170,0.724170,0
2005-12-29,0.724270,0.725740,0.721870,0.724480,0.724480,0
2005-12-30,0.724740,0.728970,0.722800,0.727640,0.727640,0
2006-01-02,0.722540,0.728120,0.722440,0.726110,0.726110,0
2006-01-03,0.726220,0.726430,0.718240,0.718490,0.718490,0
2006-01-04,0.718550,0.719420,0.716130,0.718180,0.718180,0
2006-01-05,0.718340,0.720720,0.709320,0.710280,0.710280,0
2006-01-06,0.711040,0.711740,0.703930,0.705370,0.705370,0
2006-01-09,0.706310,0.709120,0.704620,0.709070,0.709070,0
2006-01-10,0.709070,0.713010,0.706210,0.712450,0.712450,0
2006-01-11,0.712400,0.712860,0.708820,0.710730,0.710730,0
2006-01-12,0.710930,0.715510,0.709670,0.714850,0.714850,0
2006-01-13,0.715000,0.715720,0.709170,0.711190,0.711190,0
2006-01-16,0.708670,0.713060,0.708420,0.712710,0.712710,0
2006-01-17,0.713060,0.715510,0.709070,0.710730,0.710730,0
2006-01-18,0.710730,0.712660,0.702840,0.704080,0.704080,0
2006-01-19,0.703930,0.711390,0.701750,0.710830,0.710830,0
2006-01-20,0.710830,0.717460,0.709870,0.711090,0.711090,0
2006-01-23,0.712000,0.712000,0.706160,0.706610,0.706610,0
2006-01-24,0.706760,0.708370,0.703430,0.706810,0.706810,0
2006-01-25,0.707160,0.710530,0.704620,0.709120,0.709120,0
2006-01-26,0.709220,0.712450,0.706460,0.712100,0.712100,0
2006-01-27,0.712150,0.720250,0.711140,0.719170,0.719170,0
2006-01-30,0.718750,0.724060,0.717770,0.721760,0.721760,0
2006-01-31,0.721710,0.723280,0.717670,0.722600,0.722600,0
2006-02-01,0.722600,0.727170,0.720880,0.725950,0.725950,0
2006-02-02,0.726010,0.727170,0.721340,0.722910,0.722910,0
2006-02-03,0.722910,0.727060,0.721190,0.726370,0.726370,0
2006-02-06,0.727170,0.729980,0.725480,0.729130,0.729130,0
2006-02-07,0.728920,0.729180,0.722230,0.722800,0.722800,0
2006-02-08,0.723070,0.728860,0.722540,0.726270,0.726270,0
2006-02-09,0.726480,0.730620,0.725110,0.726900,0.726900,0
2006-02-10,0.726530,0.729180,0.717570,0.711190,0.711190,0
2006-02-13,0.728120,0.728970,0.726060,0.726530,0.726530,0
2006-02-14,0.726590,0.729390,0.724740,0.727060,0.727060,0
2006-02-15,0.727060,0.729130,0.725220,0.726530,0.726530,0
2006-02-16,0.726590,0.728010,0.725060,0.725740,0.725740,0
2006-02-17,0.725580,0.730300,0.725580,0.728650,0.728650,0
2006-02-20,0.727170,0.730460,0.725580,0.730030,0.730030,0
2006-02-21,0.730140,0.733410,0.729710,0.730940,0.730940,0
2006-02-22,0.730890,0.733410,0.729550,0.730350,0.730350,0
2006-02-23,0.730620,0.731580,0.726220,0.727480,0.727480,0
2006-02-24,0.727330,0.733460,0.727060,0.732980,0.732980,0
2006-02-27,0.734210,0.740300,0.732650,0.740250,0.740250,0
2006-02-28,0.740360,0.740360,0.736110,0.736760,0.736760,0
2006-03-01,0.736970,0.740470,0.733890,0.738770,0.738770,0
2006-03-02,0.738660,0.739430,0.733350,0.733350,0.733350,0
2006-03-03,0.733460,0.735560,0.731150,0.731740,0.731740,0
2006-03-06,0.729340,0.732170,0.728390,0.729930,0.729930,0
2006-03-07,0.729820,0.734860,0.729390,0.731370,0.731370,0
2006-03-08,0.731210,0.732170,0.723480,0.724640,0.724640,0
2006-03-09,0.724690,0.726590,0.722070,0.723330,0.723330,0
2006-03-10,0.723480,0.725110,0.720720,0.723070,0.723070,0
2006-03-13,0.722440,0.722750,0.720150,0.721660,0.721660,0
2006-03-14,0.721660,0.722330,0.718490,0.719010,0.719010,0
2006-03-15,0.719170,0.720510,0.716540,0.717360,0.717360,0
2006-03-16,0.717310,0.718860,0.711390,0.712150,0.712150,0
2006-03-17,0.712200,0.712500,0.707060,0.707460,0.707460,0
2006-03-20,0.707610,0.710130,0.702940,0.708520,0.708520,0
2006-03-21,0.708570,0.711590,0.706560,0.710030,0.710030,0
2006-03-22,0.709980,0.710930,0.706560,0.710080,0.710080,0
2006-03-23,0.710030,0.717360,0.709370,0.716540,0.716540,0
2006-03-24,0.716490,0.716640,0.710830,0.711440,0.711440,0
2006-03-27,0.712050,0.712760,0.708670,0.712300,0.712300,0
2006-03-28,0.712200,0.713670,0.707060,0.711540,0.711540,0
2006-03-29,0.711850,0.712250,0.708420,0.708820,0.708820,0
2006-03-30,0.708720,0.713010,0.707710,0.709720,0.709720,0
2006-03-31,0.709420,0.711390,0.705320,0.706760,0.706760,0
2006-04-03,0.706070,0.709770,0.701610,0.703140,0.703140,0
2006-04-04,0.703040,0.703330,0.696230,0.701020,0.701020,0
2006-04-05,0.700920,0.702150,0.699450,0.699990,0.699990,0
2006-04-06,0.700080,0.710330,0.699500,0.709620,0.709620,0
2006-04-07,0.709870,0.720360,0.708820,0.719530,0.719530,0
2006-04-10,0.719170,0.721450,0.718240,0.718700,0.718700,0
2006-04-11,0.718800,0.721240,0.717460,0.719270,0.719270,0
2006-04-12,0.719370,0.722180,0.717670,0.718650,0.718650,0
2006-04-13,0.718340,0.721400,0.715820,0.717410,0.717410,0
2006-04-14,0.717310,0.718750,0.716280,0.716900,0.716900,0
2006-04-17,0.715460,0.716590,0.710780,0.711590,0.711590,0
2006-04-18,0.711440,0.714180,0.708270,0.708820,0.708820,0
2006-04-19,0.708720,0.713420,0.708670,0.711190,0.711190,0
2006-04-20,0.711440,0.714080,0.710730,0.712300,0.712300,0
2006-04-21,0.712450,0.714230,0.711090,0.711950,0.711950,0
2006-04-24,0.711540,0.712710,0.708820,0.709870,0.709870,0
2006-04-25,0.710030,0.712660,0.707160,0.710980,0.710980,0
2006-04-26,0.711040,0.714080,0.710230,0.712250,0.712250,0
2006-04-27,0.712200,0.713470,0.709520,0.709980,0.709980,0
2006-04-28,0.710030,0.710580,0.706160,0.708320,0.708320,0
2006-05-01,0.708620,0.713930,0.706610,0.712760,0.712760,0
2006-05-02,0.712910,0.716640,0.711640,0.715310,0.715310,0
2006-05-03,0.715100,0.718180,0.713370,0.714030,0.714030,0
2006-05-04,0.713980,0.714950,0.709570,0.709870,0.709870,0
2006-05-05,0.709920,0.711340,0.707360,0.710630,0.710630,0
2006-05-08,0.710180,0.710930,0.705720,0.707510,0.707510,0
2006-05-09,0.707460,0.713110,0.705720,0.712250,0.712250,0
2006-05-10,0.712400,0.712810,0.708470,0.710230,0.710230,0
2006-05-11,0.709920,0.712560,0.705620,0.707010,0.707010,0
2006-05-12,0.706810,0.707060,0.696230,0.696230,0.696230,0
2006-05-15,0.695600,0.702490,0.695170,0.701560,0.701560,0
2006-05-16,0.701800,0.702940,0.698320,0.702690,0.702690,0
2006-05-17,0.702590,0.707010,0.700870,0.703530,0.703530,0
2006-05-18,0.703380,0.704720,0.693580,0.694830,0.694830,0
2006-05-19,0.694930,0.700330,0.694490,0.699840,0.699840,0
2006-05-22,0.698860,0.700030,0.694880,0.696910,0.696910,0
2006-05-23,0.696860,0.699790,0.692900,0.695310,0.695310,0
2006-05-24,0.695070,0.699990,0.692140,0.699150,0.699150,0
2006-05-25,0.698760,0.707410,0.697590,0.704470,0.704470,0
2006-05-26,0.704570,0.709870,0.703140,0.708720,0.708720,0
2006-05-29,0.710230,0.710580,0.707810,0.709270,0.709270,0
2006-05-30,0.709270,0.710230,0.704620,0.706810,0.706810,0
2006-05-31,0.706760,0.710180,0.705720,0.708420,0.708420,0
2006-06-01,0.708520,0.710330,0.706460,0.707410,0.707410,0
2006-06-02,0.707460,0.708010,0.702300,0.702640,0.702640,0
2006-06-05,0.701210,0.702740,0.699110,0.700770,0.700770,0
2006-06-06,0.701070,0.701160,0.697930,0.700530,0.700530,0
2006-06-07,0.700380,0.703230,0.699500,0.702050,0.702050,0
2006-06-08,0.702000,0.705920,0.700620,0.704670,0.704670,0
2006-06-09,0.704870,0.715670,0.704080,0.714290,0.714290,0
2006-06-12,0.716380,0.723850,0.714950,0.722390,0.722390,0
2006-06-13,0.722540,0.724060,0.715050,0.715560,0.715560,0
2006-06-14,0.715670,0.716640,0.711240,0.712050,0.712050,0
2006-06-15,0.712100,0.712610,0.708220,0.711690,0.711690,0
2006-06-16,0.711850,0.711900,0.703730,0.703930,0.703930,0
2006-06-19,0.704320,0.710430,0.704130,0.709170,0.709170,0
2006-06-20,0.709170,0.713060,0.707710,0.710430,0.710430,0
2006-06-21,0.710480,0.715360,0.709520,0.712860,0.712860,0
2006-06-22,0.713170,0.714590,0.709520,0.710580,0.710580,0
2006-06-23,0.710780,0.713010,0.708670,0.711900,0.711900,0
2006-06-26,0.712300,0.712560,0.706310,0.706610,0.706610,0
2006-06-27,0.706810,0.709420,0.706460,0.708420,0.708420,0
2006-06-28,0.708570,0.710980,0.707060,0.709370,0.709370,0
2006-06-29,0.709420,0.716280,0.708870,0.711390,0.711390,0
2006-06-30,0.711540,0.711740,0.699400,0.700030,0.700030,0
2006-07-03,0.698760,0.704370,0.698760,0.702300,0.702300,0
2006-07-04,0.702350,0.706460,0.701160,0.704920,0.704920,0
2006-07-05,0.704870,0.708820,0.704720,0.705920,0.705920,0
2006-07-06,0.705870,0.706660,0.702400,0.703230,0.703230,0
2006-07-07,0.703040,0.704620,0.699990,0.700280,0.700280,0
2006-07-10,0.699840,0.701900,0.696230,0.698620,0.698620,0
2006-07-11,0.698860,0.698960,0.690850,0.691800,0.691800,0
2006-07-12,0.691800,0.694440,0.690750,0.694200,0.694200,0
2006-07-13,0.694110,0.697400,0.693050,0.695890,0.695890,0
2006-07-14,0.695940,0.701750,0.695940,0.701160,0.701160,0
2006-07-17,0.701260,0.706810,0.700430,0.703230,0.703230,0
2006-07-18,0.703280,0.706410,0.701950,0.704080,0.704080,0
2006-07-19,0.704270,0.704920,0.698570,0.699550,0.699550,0
2006-07-20,0.699550,0.700280,0.696960,0.698320,0.698320,0
2006-07-21,0.698230,0.700280,0.691610,0.692330,0.692330,0
2006-07-24,0.691180,0.694980,0.690850,0.693530,0.693530,0
2006-07-25,0.693430,0.697060,0.692570,0.696430,0.696430,0
2006-07-26,0.696380,0.698810,0.691990,0.692090,0.692090,0
2006-07-27,0.692190,0.694690,0.691520,0.692900,0.692900,0
2006-07-28,0.693340,0.695310,0.692040,0.693100,0.693100,0
2006-07-31,0.693240,0.697640,0.691320,0.691950,0.691950,0
2006-08-01,0.692140,0.694300,0.689130,0.689420,0.689420,0
2006-08-02,0.689370,0.694490,0.688660,0.694060,0.694060,0
2006-08-03,0.693960,0.697400,0.692230,0.694350,0.694350,0
2006-08-04,0.694350,0.695460,0.685590,0.688940,0.688940,0
2006-08-07,0.688990,0.697790,0.688370,0.697450,0.697450,0
2006-08-08,0.697200,0.697450,0.692710,0.695650,0.695650,0
2006-08-09,0.695850,0.695890,0.692280,0.693340,0.693340,0
2006-08-10,0.693580,0.696520,0.691280,0.693290,0.693290,0
2006-08-11,0.693000,0.701560,0.692900,0.698620,0.698620,0
2006-08-14,0.698130,0.700080,0.696480,0.696910,0.696910,0
2006-08-15,0.696910,0.697300,0.693430,0.696330,0.696330,0
2006-08-16,0.696430,0.697690,0.695220,0.695410,0.695410,0
2006-08-17,0.695270,0.696180,0.693390,0.693670,0.693670,0
2006-08-18,0.693630,0.695940,0.692190,0.692330,0.692330,0
2006-08-21,0.691990,0.694730,0.690660,0.694160,0.694160,0
2006-08-22,0.694300,0.700380,0.693340,0.699890,0.699890,0
2006-08-23,0.699740,0.705570,0.699250,0.702940,0.702940,0
2006-08-24,0.702740,0.706410,0.701410,0.705570,0.705570,0
2006-08-25,0.705870,0.708770,0.705220,0.706510,0.706510,0
2006-08-28,0.706260,0.706810,0.702790,0.703090,0.703090,0
2006-08-29,0.703230,0.706160,0.701850,0.703530,0.703530,0
2006-08-30,0.703480,0.705270,0.701310,0.702300,0.702300,0
2006-08-31,0.702300,0.707410,0.700230,0.706710,0.706710,0
2006-09-01,0.706910,0.708570,0.704320,0.704770,0.704770,0
2006-09-04,0.704130,0.704180,0.701260,0.702440,0.702440,0
2006-09-05,0.702350,0.703680,0.700280,0.701750,0.701750,0
2006-09-06,0.701660,0.707910,0.701110,0.705370,0.705370,0
2006-09-07,0.705320,0.710830,0.704620,0.707310,0.707310,0
2006-09-08,0.707410,0.708470,0.703580,0.705020,0.705020,0
2006-09-11,0.703880,0.704970,0.701210,0.701210,0.701210,0
2006-09-12,0.701310,0.706070,0.700720,0.703430,0.703430,0
2006-09-13,0.703430,0.704920,0.701710,0.703280,0.703280,0
2006-09-14,0.703380,0.706460,0.701660,0.702790,0.702790,0
2006-09-15,0.702840,0.707360,0.701900,0.705820,0.705820,0
2006-09-18,0.706560,0.707160,0.703430,0.703880,0.703880,0
2006-09-19,0.703930,0.706020,0.698760,0.699590,0.699590,0
2006-09-20,0.699690,0.700670,0.697640,0.698370,0.698370,0
2006-09-21,0.698520,0.702000,0.696770,0.698960,0.698960,0
2006-09-22,0.698960,0.701260,0.697500,0.699890,0.699890,0
2006-09-25,0.699110,0.703190,0.698080,0.702100,0.702100,0
2006-09-26,0.702250,0.708010,0.701660,0.707910,0.707910,0
2006-09-27,0.707860,0.709170,0.705270,0.707710,0.707710,0
2006-09-28,0.707660,0.709920,0.706260,0.708470,0.708470,0
2006-09-29,0.708420,0.709120,0.704570,0.707010,0.707010,0
2006-10-02,0.705170,0.706360,0.702050,0.703430,0.703430,0
2006-10-03,0.703380,0.703380,0.699350,0.699450,0.699450,0
2006-10-04,0.699400,0.700720,0.697250,0.698470,0.698470,0
2006-10-05,0.698370,0.700330,0.697640,0.699500,0.699500,0
2006-10-06,0.699590,0.705620,0.698620,0.704370,0.704370,0
2006-10-09,0.704770,0.707460,0.704130,0.706310,0.706310,0
2006-10-10,0.706310,0.707460,0.703280,0.703730,0.703730,0
